,drug,cell_line,IC50
743,GSK1904529A,A101D,5.391914
744,GSK2110183B,A101D,3.76809
745,GSK2578215A,A101D,5.093699
746,GSK2606414,A101D,2.515183
747,GSK2801,A101D,5.984099
748,GSK2830371,A101D,4.95475
749,GSK343,A101D,2.482056
750,GSK591,A101D,5.284514
751,GW441756,A101D,2.560479
752,Gallibiscoquinazole,A101D,2.877264
753,Gefitinib,A101D,3.788991
754,Gemcitabine,A101D,-4.425918
755,I-BET-762,A101D,2.429231
756,I-BRD9,A101D,4.013667
757,ICL-SIRT078,A101D,2.825809
758,IWP-2,A101D,3.144803
759,Ibrutinib,A101D,6.316881
760,Ipatasertib,A101D,3.80683
761,Irinotecan,A101D,2.556283
762,JQ1,A101D,0.888394
763,KRAS (G12C) Inhibitor-12,A101D,3.562459
764,KU-55933,A101D,3.691217
765,LCL161,A101D,2.602135
766,LGK974,A101D,4.900866
767,LJI308,A101D,4.084553
768,LMP744,A101D,-0.388949
769,LY2109761,A101D,6.18273
770,Lapatinib,A101D,2.223729
771,Leflunomide,A101D,5.013599
772,Lenalidomide,A101D,5.839225
773,Lestaurtinib,A101D,-0.900305
774,Linsitinib,A101D,5.219105
775,Luminespib,A101D,-1.961041
776,MG-132,A101D,-2.990291
777,MIM1,A101D,4.108693
778,MIRA-1,A101D,3.594124
779,MK-1775,A101D,-0.077663
780,MK-2206,A101D,3.004413
781,MK-8776,A101D,3.030025
782,ML323,A101D,5.071922
783,MN-64,A101D,5.133064
784,Methotrexate,A101D,1.868041
785,Mirin,A101D,4.675386
786,Mitoxantrone,A101D,1.072435
787,Motesanib,A101D,5.875725
788,Mycophenolic acid,A101D,0.332671
789,N-acetyl cysteine,A101D,10.288385
790,NVP-ADW742,A101D,2.048064
791,Navitoclax,A101D,1.517395
792,Nelarabine,A101D,6.568278
793,Nilotinib,A101D,3.134265
794,Nutlin-3a (-),A101D,2.31233
795,OF-1,A101D,5.183961
796,OSI-027,A101D,2.268155
797,OTX015,A101D,1.344809
798,Obatoclax Mesylate,A101D,-1.038164
799,Olaparib,A101D,4.371187
800,Osimertinib,A101D,3.342514
801,Oxaliplatin,A101D,5.043389
802,P22077,A101D,3.386455
803,PCI-34051,A101D,4.579814
804,PD173074,A101D,4.910767
805,PFI-1,A101D,3.230754
806,PFI3,A101D,5.925184
807,PLX-4720,A101D,1.355216
808,POMHEX,A101D,2.52872
809,PRIMA-1MET,A101D,3.361337
810,PRT062607,A101D,3.941058
811,Paclitaxel,A101D,-3.72567
812,Palbociclib,A101D,3.284073
813,Pevonedistat,A101D,-0.281275
814,Picolinici-acid,A101D,5.388484
815,Pictilisib,A101D,0.58427
816,Pyridostatin,A101D,3.786312
817,RO-3306,A101D,2.252193
818,RVX-208,A101D,5.258357
819,Rapamycin,A101D,-4.40798
820,Refametinib,A101D,-0.195098
821,Remodelin,A101D,5.126682
822,Ribociclib,A101D,3.911755
823,Romidepsin,A101D,-6.283654
824,Ruxolitinib,A101D,5.32777
825,SB216763,A101D,4.370663
826,SB590885,A101D,0.891654
827,SCH772984,A101D,0.743311
828,SN-38,A101D,-4.246648
829,Sabutoclax,A101D,-1.107939
830,Sapitinib,A101D,5.557492
831,Savolitinib,A101D,2.505996
832,Sepantronium bromide,A101D,-6.272035
833,Serdemetan,A101D,3.492969
834,Sinularin,A101D,3.331862
835,Sorafenib,A101D,2.584758
836,Staurosporine,A101D,-2.98248
837,Talazoparib,A101D,2.845414
838,Tanespimycin,A101D,0.500829
839,Taselisib,A101D,1.457826
840,Telomerase Inhibitor IX,A101D,-1.003577
841,Temozolomide,A101D,5.957069
842,Temsirolimus,A101D,-0.722323
843,Topotecan,A101D,0.158983
844,Trametinib,A101D,-2.414401
845,UNC0379,A101D,4.732749
846,UNC0638,A101D,4.579878
847,Ulixertinib,A101D,1.439521
848,Uprosertib,A101D,1.95192
849,VE-822,A101D,4.977676
850,VE821,A101D,4.888522
851,VX-11e,A101D,1.061044
852,Venetoclax,A101D,1.705522
853,Vinblastine,A101D,-3.942379
854,Vincristine,A101D,-2.571966
855,Vinorelbine,A101D,-4.442995
856,Vismodegib,A101D,5.35574
857,Vorinostat,A101D,1.598615
858,WEHI-539,A101D,2.960597
859,WIKI4,A101D,3.78365
860,WZ4003,A101D,2.080894
861,Wee1 Inhibitor,A101D,2.352351
862,Wnt-C59,A101D,5.357343
863,XAV939,A101D,4.343798
864,YK-4-279,A101D,1.879476
865,ZM447439,A101D,1.290835
866,Zoledronate,A101D,4.116878
867,glutathione,A101D,8.809269
868,5-Fluorouracil,C2BBE1,5.541599
869,5-azacytidine,C2BBE1,4.549438
870,A-366,C2BBE1,4.874423
871,ABT737,C2BBE1,1.670033
872,AGI-5198,C2BBE1,5.702127
873,AGI-6780,C2BBE1,5.229348
874,AGK2,C2BBE1,2.370978
875,AMG-319,C2BBE1,6.934709
876,AT13148,C2BBE1,3.138261
877,AZ6102,C2BBE1,2.840922
878,AZ960,C2BBE1,2.582341
879,AZD1208,C2BBE1,6.71263
880,AZD1332,C2BBE1,3.277334
881,AZD2014,C2BBE1,1.158246
882,AZD4547,C2BBE1,6.406839
883,AZD5153,C2BBE1,2.344276
884,AZD5363,C2BBE1,3.404528
885,AZD5438,C2BBE1,3.646946
886,AZD5582,C2BBE1,4.726047
887,AZD5991,C2BBE1,4.779142
888,AZD6738,C2BBE1,2.274581
889,AZD7762,C2BBE1,2.997346
890,AZD8055,C2BBE1,0.312687
891,AZD8186,C2BBE1,-0.10401
892,Acetalax,C2BBE1,3.792122
893,Afuresertib,C2BBE1,2.654248
894,Alisertib,C2BBE1,4.576492
895,Alpelisib,C2BBE1,4.185727
896,Avagacestat,C2BBE1,6.676652
897,Axitinib,C2BBE1,4.039492
898,BI-2536,C2BBE1,4.365715
899,BIBR-1532,C2BBE1,5.580072
900,BMS-536924,C2BBE1,5.138553
901,BMS-754807,C2BBE1,3.713903
902,Bleomycin,C2BBE1,3.146168
903,Bleomycin (50 uM),C2BBE1,5.869675
904,Bortezomib,C2BBE1,-4.759192
905,Bosutinib,C2BBE1,4.010423
906,Buparlisib,C2BBE1,0.441999
907,CCT007093,C2BBE1,6.738015
908,CPI-637,C2BBE1,6.79084
909,CZC24832,C2BBE1,6.361846
910,Camptothecin,C2BBE1,0.342885
911,Carmustine,C2BBE1,6.529392
912,Cediranib,C2BBE1,2.207552
913,Cisplatin,C2BBE1,4.287714
914,Crizotinib,C2BBE1,3.915682
915,Cyclophosphamide,C2BBE1,6.890442
916,Cytarabine,C2BBE1,2.917281
917,Dacarbazine,C2BBE1,6.608715
918,Dactinomycin,C2BBE1,-2.203037
919,Dactolisib,C2BBE1,-2.529623
920,Dasatinib,C2BBE1,1.613203
921,Dinaciclib,C2BBE1,-2.000374
922,Docetaxel,C2BBE1,-0.593063
923,Doramapimod,C2BBE1,5.709769
924,EHT-1864,C2BBE1,4.242232
925,EPZ004777,C2BBE1,6.556827
926,EPZ5676,C2BBE1,6.435764
927,Elephantin,C2BBE1,4.096491
928,Entinostat,C2BBE1,2.975619
929,Entospletinib,C2BBE1,2.876508
930,Epirubicin,C2BBE1,0.967466
931,Fludarabine,C2BBE1,5.842505
932,Foretinib,C2BBE1,2.001516
933,Fulvestrant,C2BBE1,4.998894
934,GDC0810,C2BBE1,6.462043
935,GNE-317,C2BBE1,-0.755963
936,GSK-LSD1,C2BBE1,3.847008
937,GSK1904529A,C2BBE1,4.52576
938,GSK2110183B,C2BBE1,4.672631
939,GSK2578215A,C2BBE1,5.269113
940,GSK2606414,C2BBE1,4.168855
941,GSK2801,C2BBE1,6.634056
942,GSK2830371,C2BBE1,6.745721
943,GSK343,C2BBE1,5.19843
944,GSK591,C2BBE1,4.281626
945,GW441756,C2BBE1,3.873771
946,Gallibiscoquinazole,C2BBE1,4.495319
947,Gefitinib,C2BBE1,3.968477
948,Gemcitabine,C2BBE1,1.557271
949,I-BET-762,C2BBE1,3.846866
950,I-BRD9,C2BBE1,5.351201
951,ICL-SIRT078,C2BBE1,4.592394
952,IWP-2,C2BBE1,4.165703
953,Ibrutinib,C2BBE1,3.283569
954,Ipatasertib,C2BBE1,3.74146
955,Irinotecan,C2BBE1,5.906862
956,JQ1,C2BBE1,4.393711
957,KRAS (G12C) Inhibitor-12,C2BBE1,6.288245
958,KU-55933,C2BBE1,4.599611
959,LCL161,C2BBE1,6.262801
960,LGK974,C2BBE1,3.895076
961,LJI308,C2BBE1,6.354227
962,LMP744,C2BBE1,1.255376
963,LY2109761,C2BBE1,7.032531
964,Lapatinib,C2BBE1,3.136563
965,Leflunomide,C2BBE1,5.999492
966,Lenalidomide,C2BBE1,6.839356
967,Lestaurtinib,C2BBE1,2.135856
968,Linsitinib,C2BBE1,3.912477
969,Luminespib,C2BBE1,-1.83787
970,MG-132,C2BBE1,-1.576372
971,MIM1,C2BBE1,5.291894
972,MIRA-1,C2BBE1,7.291203
973,MK-1775,C2BBE1,1.838394
974,MK-2206,C2BBE1,2.963832
975,MK-8776,C2BBE1,6.157275
976,ML323,C2BBE1,4.732432
977,MN-64,C2BBE1,6.73699
978,Methotrexate,C2BBE1,3.567483
979,Mirin,C2BBE1,5.188033
980,Mitoxantrone,C2BBE1,4.142433
981,Motesanib,C2BBE1,6.813743
982,Mycophenolic acid,C2BBE1,1.699033
983,N-acetyl cysteine,C2BBE1,10.123821
984,NVP-ADW742,C2BBE1,3.117841
985,Navitoclax,C2BBE1,1.304275
986,Nelarabine,C2BBE1,6.61107
987,Nilotinib,C2BBE1,2.652653
988,Nutlin-3a (-),C2BBE1,6.199884
989,OF-1,C2BBE1,3.720597
990,OSI-027,C2BBE1,1.837895
991,OTX015,C2BBE1,3.597799
992,Obatoclax Mesylate,C2BBE1,0.076891
993,Olaparib,C2BBE1,6.645957
994,Osimertinib,C2BBE1,1.751272
995,Oxaliplatin,C2BBE1,3.639759
996,P22077,C2BBE1,3.61517
997,PCI-34051,C2BBE1,4.978184
998,PD173074,C2BBE1,4.181016
999,PFI-1,C2BBE1,4.347031
1000,PFI3,C2BBE1,6.37079
1001,PLX-4720,C2BBE1,5.289576
1002,POMHEX,C2BBE1,0.320706
1003,PRIMA-1MET,C2BBE1,4.13912
1004,PRT062607,C2BBE1,5.555017
1005,Paclitaxel,C2BBE1,0.985598
1006,Palbociclib,C2BBE1,5.892031
1007,Pevonedistat,C2BBE1,2.716201
1008,Picolinici-acid,C2BBE1,6.704215
1009,Pictilisib,C2BBE1,-0.150238
1010,Pyridostatin,C2BBE1,4.722071
1011,RO-3306,C2BBE1,6.547632
1012,RVX-208,C2BBE1,6.267203
1013,Rapamycin,C2BBE1,-0.9889
1014,Refametinib,C2BBE1,2.472064
1015,Remodelin,C2BBE1,3.375095
1016,Ribociclib,C2BBE1,4.650282
1017,Romidepsin,C2BBE1,-5.591861
1018,Ruxolitinib,C2BBE1,6.248011
1019,SB216763,C2BBE1,6.027876
1020,SB505124,C2BBE1,-0.852822
1021,SB590885,C2BBE1,5.032043
1022,SCH772984,C2BBE1,2.57271
1023,SN-38,C2BBE1,0.060204
1024,Sabutoclax,C2BBE1,0.392222
1025,Sapitinib,C2BBE1,2.325257
1026,Savolitinib,C2BBE1,3.228321
1027,Sepantronium bromide,C2BBE1,-4.336893
1028,Serdemetan,C2BBE1,5.688705
1029,Sinularin,C2BBE1,4.319982
1030,Sorafenib,C2BBE1,2.940689
1031,Staurosporine,C2BBE1,-0.467004
1032,Talazoparib,C2BBE1,5.52257
1033,Tanespimycin,C2BBE1,1.611758
1034,Taselisib,C2BBE1,1.069836
1035,Telomerase Inhibitor IX,C2BBE1,0.285884
1036,Temozolomide,C2BBE1,8.334454
1037,Temsirolimus,C2BBE1,2.449772
1038,Topotecan,C2BBE1,2.807799
1039,Trametinib,C2BBE1,-0.389648
1040,UNC0379,C2BBE1,5.178169
1041,UNC0638,C2BBE1,6.043509
1042,Ulixertinib,C2BBE1,3.6026
1043,Uprosertib,C2BBE1,3.622767
1044,VE-822,C2BBE1,6.246838
1045,VE821,C2BBE1,5.84664
1046,VX-11e,C2BBE1,2.793273
1047,Venetoclax,C2BBE1,3.736786
1048,Vinblastine,C2BBE1,-0.681085
1049,Vincristine,C2BBE1,0.033341
1050,Vinorelbine,C2BBE1,-0.222999
1051,Vismodegib,C2BBE1,5.702972
1052,Vorinostat,C2BBE1,1.520015
1053,WEHI-539,C2BBE1,3.352828
1054,WIKI4,C2BBE1,2.965499
1055,WZ4003,C2BBE1,4.316267
1056,Wee1 Inhibitor,C2BBE1,2.728205
1057,Wnt-C59,C2BBE1,2.717836
1058,XAV939,C2BBE1,6.515868
1059,YK-4-279,C2BBE1,4.15991
1060,ZM447439,C2BBE1,6.392406
1061,Zoledronate,C2BBE1,4.533507
1062,glutathione,C2BBE1,9.568579
1063,5-Fluorouracil,HCC827,5.191741
1064,5-azacytidine,HCC827,3.595454
1065,A-366,HCC827,6.028838
1066,ABT737,HCC827,4.389625
1067,AGI-5198,HCC827,5.698307
1068,AGI-6780,HCC827,5.258638
1069,AGK2,HCC827,4.342128
1070,AMG-319,HCC827,4.792711
1071,AT13148,HCC827,3.666321
1072,AZ6102,HCC827,2.74864
1073,AZ960,HCC827,5.047218
1074,AZD1208,HCC827,5.791158
1075,AZD1332,HCC827,6.636518
1076,AZD2014,HCC827,3.100172
1077,AZD4547,HCC827,3.380675
1078,AZD5153,HCC827,2.843574
1079,AZD5363,HCC827,4.219376
1080,AZD5438,HCC827,2.575397
1081,AZD5582,HCC827,2.972299
1082,AZD5991,HCC827,6.67956
1083,AZD6738,HCC827,2.491286
1084,AZD7762,HCC827,-0.259637
1085,AZD8055,HCC827,0.20646
1086,AZD8186,HCC827,2.968449
1087,Acetalax,HCC827,7.429243
1088,Afuresertib,HCC827,4.136904
1089,Alisertib,HCC827,2.581718
1090,Alpelisib,HCC827,4.250128
1091,Avagacestat,HCC827,5.974605
1092,Axitinib,HCC827,4.678995
1093,BI-2536,HCC827,-0.024598
1094,BIBR-1532,HCC827,5.171032
1095,BMS-536924,HCC827,2.067005
1096,BMS-754807,HCC827,4.120546
1097,Bleomycin,HCC827,2.310292
1098,Bleomycin (50 uM),HCC827,4.117045
1099,Bortezomib,HCC827,-4.751015
1100,Bosutinib,HCC827,-0.149514
1101,Buparlisib,HCC827,1.703575
1102,CCT007093,HCC827,5.944281
1103,CPI-637,HCC827,6.23381
1104,CZC24832,HCC827,5.523252
1105,Camptothecin,HCC827,-0.321596
1106,Carmustine,HCC827,7.419218
1107,Cediranib,HCC827,0.034428
1108,Cisplatin,HCC827,4.559979
1109,Crizotinib,HCC827,3.554618
1110,Cyclophosphamide,HCC827,7.068307
1111,Cytarabine,HCC827,2.25954
1112,Dacarbazine,HCC827,6.797071
1113,Dactinomycin,HCC827,-3.509835
1114,Dactolisib,HCC827,-0.743924
1115,Dasatinib,HCC827,-1.569385
1116,Dinaciclib,HCC827,-3.045723
1117,Docetaxel,HCC827,-0.806449
1118,Doramapimod,HCC827,6.395796
1119,EHT-1864,HCC827,4.657623
1120,EPZ004777,HCC827,5.774092
1121,EPZ5676,HCC827,5.850756
1122,Elephantin,HCC827,4.11489
1123,Entinostat,HCC827,-0.061344
1124,Entospletinib,HCC827,5.248491
1125,Epirubicin,HCC827,0.302015
1126,Fludarabine,HCC827,5.613852
1127,Foretinib,HCC827,1.215347
1128,Fulvestrant,HCC827,4.347685
1129,GDC0810,HCC827,6.591395
1130,GNE-317,HCC827,0.670109
1131,GSK-LSD1,HCC827,2.091152
1132,GSK1904529A,HCC827,4.790134
1133,GSK2110183B,HCC827,5.438623
1134,GSK2578215A,HCC827,6.097336
1135,GSK2606414,HCC827,3.852861
1136,GSK2801,HCC827,5.478945
1137,GSK2830371,HCC827,6.682668
1138,GSK343,HCC827,3.689302
1139,GSK591,HCC827,4.344956
1140,GW441756,HCC827,4.333161
1141,Gallibiscoquinazole,HCC827,2.816217
1142,Gefitinib,HCC827,-2.738697
1143,Gemcitabine,HCC827,2.488382
1144,I-BET-762,HCC827,4.108792
1145,I-BRD9,HCC827,7.025837
1146,ICL-SIRT078,HCC827,3.587875
1147,IWP-2,HCC827,1.912871
1148,Ibrutinib,HCC827,4.930049
1149,Ipatasertib,HCC827,4.428936
1150,Irinotecan,HCC827,4.13326
1151,JQ1,HCC827,3.797048
1152,KRAS (G12C) Inhibitor-12,HCC827,5.936296
1153,KU-55933,HCC827,6.402763
1154,LCL161,HCC827,4.12887
1155,LGK974,HCC827,4.241947
1156,LJI308,HCC827,6.178287
1157,LMP744,HCC827,2.670692
1158,LY2109761,HCC827,5.333651
1159,Lapatinib,HCC827,1.139135
1160,Leflunomide,HCC827,5.431557
1161,Lenalidomide,HCC827,6.196843
1162,Lestaurtinib,HCC827,0.150939
1163,Linsitinib,HCC827,5.207676
1164,Luminespib,HCC827,-1.178819
1165,MG-132,HCC827,-1.488899
1166,MIM1,HCC827,5.005143
1167,MIRA-1,HCC827,7.49016
1168,MK-1775,HCC827,0.629055
1169,MK-2206,HCC827,3.571288
1170,MK-8776,HCC827,2.227803
1171,ML323,HCC827,5.843242
1172,MN-64,HCC827,5.909207
1173,Methotrexate,HCC827,-0.163374
1174,Mirin,HCC827,4.332144
1175,Mitoxantrone,HCC827,2.183763
1176,Motesanib,HCC827,6.600753
1177,Mycophenolic acid,HCC827,3.4303
1178,N-acetyl cysteine,HCC827,10.735992
1179,NVP-ADW742,HCC827,3.899977
1180,Navitoclax,HCC827,3.326192
1181,Nelarabine,HCC827,7.272017
1182,Nilotinib,HCC827,5.265869
1183,Nutlin-3a (-),HCC827,6.196977
1184,OF-1,HCC827,3.666942
1185,OSI-027,HCC827,2.338258
1186,OTX015,HCC827,6.368497
1187,Obatoclax Mesylate,HCC827,0.214271
1188,Olaparib,HCC827,4.128216
1189,Osimertinib,HCC827,-3.593735
1190,Oxaliplatin,HCC827,5.573582
1191,P22077,HCC827,3.348494
1192,PCI-34051,HCC827,6.527695
1193,PD173074,HCC827,4.979329
1194,PFI-1,HCC827,4.923893
1195,PFI3,HCC827,6.165112
1196,PLX-4720,HCC827,3.303863
1197,POMHEX,HCC827,1.099971
1198,PRIMA-1MET,HCC827,6.004583
1199,PRT062607,HCC827,4.610552
1200,Paclitaxel,HCC827,-0.057143
1201,Palbociclib,HCC827,6.131633
1202,Pevonedistat,HCC827,2.32072
1203,Picolinici-acid,HCC827,5.621263
1204,Pictilisib,HCC827,1.080641
1205,Pyridostatin,HCC827,3.318982
1206,RO-3306,HCC827,6.559052
1207,RVX-208,HCC827,6.349175
1208,Rapamycin,HCC827,0.070963
1209,Refametinib,HCC827,2.633088
1210,Remodelin,HCC827,5.244314
1211,Ribociclib,HCC827,5.29779
1212,Romidepsin,HCC827,-5.808266
1213,Ruxolitinib,HCC827,3.707325
1214,SB216763,HCC827,5.519993
1215,SB590885,HCC827,5.632307
1216,SCH772984,HCC827,1.519828
1217,SN-38,HCC827,-0.430806
1218,Sabutoclax,HCC827,-1.225513
1219,Savolitinib,HCC827,4.425659
1220,Sepantronium bromide,HCC827,-4.616246
1221,Serdemetan,HCC827,3.94838
1222,Sinularin,HCC827,3.103045
1223,Sorafenib,HCC827,3.868251
1224,Staurosporine,HCC827,-1.467606
1225,Talazoparib,HCC827,5.426588
1226,Tanespimycin,HCC827,1.484273
1227,Taselisib,HCC827,1.636005
1228,Telomerase Inhibitor IX,HCC827,2.288275
1229,Temozolomide,HCC827,7.065678
1230,Temsirolimus,HCC827,1.814163
1231,Topotecan,HCC827,1.38073
1232,Trametinib,HCC827,2.250742
1233,UNC0379,HCC827,3.765204
1234,UNC0638,HCC827,5.298255
1235,Ulixertinib,HCC827,4.95217
1236,Uprosertib,HCC827,4.478582
1237,VE-822,HCC827,5.554657
1238,VE821,HCC827,3.082994
1239,VX-11e,HCC827,2.985633
1240,Venetoclax,HCC827,4.727563
1241,Vinblastine,HCC827,-1.382337
1242,Vincristine,HCC827,-2.032066
1243,Vinorelbine,HCC827,-1.832171
1244,Vismodegib,HCC827,6.367726
1245,Vorinostat,HCC827,2.554634
1246,WEHI-539,HCC827,4.807175
1247,WIKI4,HCC827,4.14231
1248,WZ4003,HCC827,3.106007
1249,Wee1 Inhibitor,HCC827,2.799336
1250,Wnt-C59,HCC827,3.909002
1251,XAV939,HCC827,3.172621
1252,YK-4-279,HCC827,4.201303
1253,ZM447439,HCC827,3.100615
1254,Zoledronate,HCC827,4.979429
1255,glutathione,HCC827,10.39662
1256,5-Fluorouracil,NCIH1581,4.860801
1257,5-azacytidine,NCIH1581,1.765969
1258,A-366,NCIH1581,5.027511
1259,ABT737,NCIH1581,2.204664
1260,AGI-5198,NCIH1581,4.544446
1261,AGI-6780,NCIH1581,2.235708
1262,AGK2,NCIH1581,3.445968
1263,AMG-319,NCIH1581,5.030541
1264,AT13148,NCIH1581,4.575951
1265,AZ6102,NCIH1581,3.013069
1266,AZ960,NCIH1581,0.594892
1267,AZD1208,NCIH1581,4.481184
1268,AZD1332,NCIH1581,0.680497
1269,AZD2014,NCIH1581,0.204859
1270,AZD4547,NCIH1581,-0.747999
1271,AZD5153,NCIH1581,2.750469
1272,AZD5363,NCIH1581,3.832049
1273,AZD5438,NCIH1581,2.016102
1274,AZD5582,NCIH1581,1.40527
1275,AZD5991,NCIH1581,-1.13365
1276,AZD6738,NCIH1581,2.361655
1277,AZD7762,NCIH1581,0.71678
1278,AZD8055,NCIH1581,-0.644606
1279,AZD8186,NCIH1581,5.258966
1280,Acetalax,NCIH1581,3.101016
1281,Afuresertib,NCIH1581,3.701037
1282,Alisertib,NCIH1581,-0.102237
1283,Alpelisib,NCIH1581,4.740599
1284,Avagacestat,NCIH1581,4.817899
1285,Axitinib,NCIH1581,1.365925
1286,BI-2536,NCIH1581,-4.56984
1287,BIBR-1532,NCIH1581,5.265635
1288,BMS-536924,NCIH1581,2.218098
1289,BMS-754807,NCIH1581,1.786625
1290,Bleomycin,NCIH1581,3.710944
1291,Bleomycin (50 uM),NCIH1581,3.203893
1292,Bortezomib,NCIH1581,-4.376494
1293,Bosutinib,NCIH1581,3.127822
1294,Buparlisib,NCIH1581,0.712241
1295,CCT007093,NCIH1581,4.819506
1296,CPI-637,NCIH1581,3.667258
1297,CZC24832,NCIH1581,4.759647
1298,Camptothecin,NCIH1581,-2.025838
1299,Carmustine,NCIH1581,6.130773
1300,Cediranib,NCIH1581,1.095792
1301,Cisplatin,NCIH1581,3.963241
1302,Crizotinib,NCIH1581,3.008991
1303,Cyclophosphamide,NCIH1581,4.007674
1304,Cytarabine,NCIH1581,1.191308
1305,Dacarbazine,NCIH1581,4.995142
1306,Dactinomycin,NCIH1581,-3.393066
1307,Dactolisib,NCIH1581,-2.644853
1308,Daporinad,NCIH1581,-4.226692
1309,Dasatinib,NCIH1581,3.855439
1310,Dinaciclib,NCIH1581,-4.119874
1311,Docetaxel,NCIH1581,-5.512407
1312,Doramapimod,NCIH1581,5.304331
1313,EHT-1864,NCIH1581,3.33075
1314,EPZ004777,NCIH1581,4.592662
1315,EPZ5676,NCIH1581,5.275593
1316,Elephantin,NCIH1581,2.751283
1317,Entinostat,NCIH1581,3.015785
1318,Entospletinib,NCIH1581,4.354953
1319,Epirubicin,NCIH1581,-1.096488
1320,Fludarabine,NCIH1581,4.394835
1321,Foretinib,NCIH1581,0.327629
1322,Fulvestrant,NCIH1581,3.513857
1323,GDC0810,NCIH1581,4.660495
1324,GNE-317,NCIH1581,0.50427
1325,GSK-LSD1,NCIH1581,1.383526
1326,GSK1904529A,NCIH1581,4.075643
1327,GSK2110183B,NCIH1581,3.929845
1328,GSK2578215A,NCIH1581,3.757154
1329,GSK2606414,NCIH1581,2.810785
1330,GSK2801,NCIH1581,4.58431
1331,GSK2830371,NCIH1581,5.33532
1332,GSK343,NCIH1581,3.511419
1333,GSK591,NCIH1581,4.976201
1334,GW441756,NCIH1581,3.534397
1335,Gallibiscoquinazole,NCIH1581,2.956016
1336,Gefitinib,NCIH1581,3.216317
1337,Gemcitabine,NCIH1581,1.558117
1338,I-BET-762,NCIH1581,3.058881
1339,I-BRD9,NCIH1581,4.144731
1340,ICL-SIRT078,NCIH1581,3.364972
1341,IWP-2,NCIH1581,2.163756
1342,Ibrutinib,NCIH1581,2.621285
1343,Ipatasertib,NCIH1581,3.773367
1344,Irinotecan,NCIH1581,2.310991
1345,JQ1,NCIH1581,3.344303
1346,KRAS (G12C) Inhibitor-12,NCIH1581,4.272544
1347,KU-55933,NCIH1581,5.33532
1348,LCL161,NCIH1581,5.316508
1349,LGK974,NCIH1581,2.37787
1350,LJI308,NCIH1581,4.782424
1351,LMP744,NCIH1581,-0.063479
1352,LY2109761,NCIH1581,4.911874
1353,Lapatinib,NCIH1581,3.201206
1354,Leflunomide,NCIH1581,5.569893
1355,Lenalidomide,NCIH1581,5.228744
1356,Lestaurtinib,NCIH1581,0.044623
1357,Linsitinib,NCIH1581,3.428846
1358,Luminespib,NCIH1581,-1.108068
1359,MG-132,NCIH1581,-0.902285
1360,MIM1,NCIH1581,4.116631
1361,MIRA-1,NCIH1581,4.368745
1362,MK-1775,NCIH1581,0.335078
1363,MK-2206,NCIH1581,3.951959
1364,MK-8776,NCIH1581,3.416108
1365,ML323,NCIH1581,2.766135
1366,MN-64,NCIH1581,3.55954
1367,Methotrexate,NCIH1581,-3.789092
1368,Mirin,NCIH1581,4.593381
1369,Mitoxantrone,NCIH1581,2.60751
1370,Motesanib,NCIH1581,5.33532
1371,Mycophenolic acid,NCIH1581,1.474414
1372,N-acetyl cysteine,NCIH1581,10.421036
1373,NVP-ADW742,NCIH1581,3.865813
1374,Navitoclax,NCIH1581,1.810059
1375,Nelarabine,NCIH1581,6.015897
1376,Nilotinib,NCIH1581,3.017806
1377,Nutlin-3a (-),NCIH1581,5.111195
1378,OF-1,NCIH1581,2.103628
1379,OSI-027,NCIH1581,0.128498
1380,OTX015,NCIH1581,2.897594
1381,Obatoclax Mesylate,NCIH1581,0.528968
1382,Olaparib,NCIH1581,4.097259
1383,Osimertinib,NCIH1581,1.931873
1384,Oxaliplatin,NCIH1581,4.778602
1385,P22077,NCIH1581,3.41473
1386,PCI-34051,NCIH1581,3.91938
1387,PD173074,NCIH1581,2.276786
1388,PFI-1,NCIH1581,4.597111
1389,PFI3,NCIH1581,3.710156
1390,PLX-4720,NCIH1581,3.170836
1391,POMHEX,NCIH1581,0.693415
1392,PRIMA-1MET,NCIH1581,5.64828
1393,PRT062607,NCIH1581,3.104524
1394,Paclitaxel,NCIH1581,-4.619125
1395,Palbociclib,NCIH1581,3.287708
1396,Pevonedistat,NCIH1581,-0.192305
1397,Picolinici-acid,NCIH1581,4.239276
1398,Pictilisib,NCIH1581,2.185135
1399,Pyridostatin,NCIH1581,2.390216
1400,RO-3306,NCIH1581,2.295301
1401,RVX-208,NCIH1581,3.908919
1402,Rapamycin,NCIH1581,-3.344975
1403,Refametinib,NCIH1581,1.424854
1404,Ribociclib,NCIH1581,1.080451
1405,Romidepsin,NCIH1581,-5.451966
1406,Ruxolitinib,NCIH1581,3.896503
1407,SB216763,NCIH1581,5.323133
1408,SB590885,NCIH1581,2.717449
1409,SCH772984,NCIH1581,1.675555
1410,SN-38,NCIH1581,2.850579
1411,Sabutoclax,NCIH1581,-0.39901
1412,Sapitinib,NCIH1581,5.307859
1413,Savolitinib,NCIH1581,3.005585
1414,Sepantronium bromide,NCIH1581,-6.121201
1415,Serdemetan,NCIH1581,2.984945
1416,Sinularin,NCIH1581,4.019997
1417,Sorafenib,NCIH1581,0.929979
1418,Staurosporine,NCIH1581,-1.493714
1419,TW 37,NCIH1581,0.580307
1420,Talazoparib,NCIH1581,4.257915
1421,Tanespimycin,NCIH1581,0.110914
1422,Taselisib,NCIH1581,4.026183
1423,Telomerase Inhibitor IX,NCIH1581,0.012847
