,drug,cell_line,IC50
741,Fludarabine,A101D,4.887141
742,Foretinib,A101D,0.441549
743,Fulvestrant,A101D,4.57441
744,GDC0810,A101D,5.780097
745,GSK-LSD1,A101D,3.602105
746,GSK1904529A,A101D,5.391914
747,GSK2110183B,A101D,3.76809
748,GSK2578215A,A101D,5.093699
749,GSK2801,A101D,5.984099
750,GSK2830371,A101D,4.95475
751,GSK343,A101D,2.482056
752,GSK591,A101D,5.284514
753,GW441756,A101D,2.560479
754,Gefitinib,A101D,3.788991
755,I-BRD9,A101D,4.013667
756,ICL-SIRT078,A101D,2.825809
757,IWP-2,A101D,3.144803
758,Ibrutinib,A101D,6.316881
759,Ipatasertib,A101D,3.80683
760,Irinotecan,A101D,2.556283
761,JNK Inhibitor VIII,A101D,5.683355
762,JQ1,A101D,0.888394
763,KRAS (G12C) Inhibitor-12,A101D,3.562459
764,KU-55933,A101D,3.691217
765,L-Oxonoreleagnine,A101D,4.099089
766,LCL161,A101D,2.602135
767,LGK974,A101D,4.900866
768,LJI308,A101D,4.084553
769,LMP744,A101D,-0.388949
770,LY2109761,A101D,6.18273
771,Lapatinib,A101D,2.223729
772,Leflunomide,A101D,5.013599
773,Lenalidomide,A101D,5.839225
774,Lestaurtinib,A101D,-0.900305
775,Linsitinib,A101D,5.219105
776,Luminespib,A101D,-1.961041
777,MG-132,A101D,-2.990291
778,MIM1,A101D,4.108693
779,MIRA-1,A101D,3.594124
780,MK-1775,A101D,-0.077663
781,MK-2206,A101D,3.004413
782,MK-8776,A101D,3.030025
783,ML323,A101D,5.071922
784,MN-64,A101D,5.133064
785,Methotrexate,A101D,1.868041
786,Mirin,A101D,4.675386
787,Mitoxantrone,A101D,1.072435
788,Motesanib,A101D,5.875725
789,Mycophenolic acid,A101D,0.332671
790,N-acetyl cysteine,A101D,10.288385
791,NU7441,A101D,2.399076
792,NVP-ADW742,A101D,2.048064
793,Navitoclax,A101D,1.517395
794,Niraparib,A101D,5.437382
795,OF-1,A101D,5.183961
796,OTX015,A101D,1.344809
797,Olaparib,A101D,4.371187
798,Osimertinib,A101D,3.342514
799,Oxaliplatin,A101D,5.043389
800,P22077,A101D,3.386455
801,PCI-34051,A101D,4.579814
802,PD0325901,A101D,-1.737046
803,PD173074,A101D,4.910767
804,PFI-1,A101D,3.230754
805,PFI3,A101D,5.925184
806,PLX-4720,A101D,1.355216
807,POMHEX,A101D,2.52872
808,PRIMA-1MET,A101D,3.361337
809,PRT062607,A101D,3.941058
810,Paclitaxel,A101D,-3.72567
811,Palbociclib,A101D,3.284073
812,Pevonedistat,A101D,-0.281275
813,Pictilisib,A101D,0.58427
814,Podophyllotoxin bromide,A101D,-1.337843
815,Pyridostatin,A101D,3.786312
816,RVX-208,A101D,5.258357
817,Rapamycin,A101D,-4.40798
818,Refametinib,A101D,-0.195098
819,Remodelin,A101D,5.126682
820,Ribociclib,A101D,3.911755
821,Rucaparib,A101D,4.782792
822,Ruxolitinib,A101D,5.32777
823,SB216763,A101D,4.370663
824,SCH772984,A101D,0.743311
825,SGC-CBP30,A101D,4.19092
826,SGC0946,A101D,2.17912
827,SN-38,A101D,-4.246648
828,Sabutoclax,A101D,-1.107939
829,Sapitinib,A101D,5.557492
830,Savolitinib,A101D,2.505996
831,Schweinfurthin A,A101D,2.28509
832,Selumetinib,A101D,1.007914
833,Sepantronium bromide,A101D,-6.272035
834,Serdemetan,A101D,3.492969
835,Sinularin,A101D,3.331862
836,Sorafenib,A101D,2.584758
837,Staurosporine,A101D,-2.98248
838,Talazoparib,A101D,2.845414
839,Tamoxifen,A101D,2.528269
840,Tanespimycin,A101D,0.500829
841,Taselisib,A101D,1.457826
842,Telomerase Inhibitor IX,A101D,-1.003577
843,Temozolomide,A101D,5.957069
844,Temsirolimus,A101D,-0.722323
845,Teniposide,A101D,0.287774
846,Topotecan,A101D,0.158983
847,Trametinib,A101D,-2.414401
848,UMI-77,A101D,2.588245
849,UNC0379,A101D,4.732749
850,UNC0638,A101D,4.579878
851,Ulixertinib,A101D,1.439521
852,Uprosertib,A101D,1.95192
853,VE-822,A101D,4.977676
854,VE821,A101D,4.888522
855,VX-11e,A101D,1.061044
856,Veliparib,A101D,4.824732
857,Vinblastine,A101D,-3.942379
858,Vincristine,A101D,-2.571966
859,Vinorelbine,A101D,-4.442995
860,Vismodegib,A101D,5.35574
861,Vorinostat,A101D,1.598615
862,WEHI-539,A101D,2.960597
863,WIKI4,A101D,3.78365
864,WZ4003,A101D,2.080894
865,Wee1 Inhibitor,A101D,2.352351
866,Wnt-C59,A101D,5.357343
867,XAV939,A101D,4.343798
868,YK-4-279,A101D,1.879476
869,ZM447439,A101D,1.290835
870,Zoledronate,A101D,4.116878
871,alpha-lipoic acid,A101D,8.395292
872,glutathione,A101D,8.809269
873,5-Fluorouracil,C2BBE1,5.541599
874,5-azacytidine,C2BBE1,4.549438
875,A-366,C2BBE1,4.874423
876,ABT737,C2BBE1,1.670033
877,AGI-6780,C2BBE1,5.229348
878,AGK2,C2BBE1,2.370978
879,AT13148,C2BBE1,3.138261
880,AZ6102,C2BBE1,2.840922
881,AZ960,C2BBE1,2.582341
882,AZD1208,C2BBE1,6.71263
883,AZD1332,C2BBE1,3.277334
884,AZD2014,C2BBE1,1.158246
885,AZD3759,C2BBE1,2.738243
886,AZD4547,C2BBE1,6.406839
887,AZD5153,C2BBE1,2.344276
888,AZD5363,C2BBE1,3.404528
889,AZD5438,C2BBE1,3.646946
890,AZD5582,C2BBE1,4.726047
891,AZD5991,C2BBE1,4.779142
892,AZD6738,C2BBE1,2.274581
893,AZD7762,C2BBE1,2.997346
894,AZD8055,C2BBE1,0.312687
895,AZD8186,C2BBE1,-0.10401
896,Acetalax,C2BBE1,3.792122
897,Afatinib,C2BBE1,2.739204
898,Afuresertib,C2BBE1,2.654248
899,Alisertib,C2BBE1,4.576492
900,Alpelisib,C2BBE1,4.185727
901,Avagacestat,C2BBE1,6.676652
902,BI-2536,C2BBE1,4.365715
903,BIBR-1532,C2BBE1,5.580072
904,BMS-345541,C2BBE1,3.509565
905,BMS-536924,C2BBE1,5.138553
906,BMS-754807,C2BBE1,3.713903
907,Bleomycin,C2BBE1,3.146168
908,Bleomycin (50 uM),C2BBE1,5.869675
909,Bortezomib,C2BBE1,-4.759192
910,Bosutinib,C2BBE1,4.010423
911,Bromosporine,C2BBE1,4.473172
912,CCT007093,C2BBE1,6.738015
913,CZC24832,C2BBE1,6.361846
914,Camptothecin,C2BBE1,0.342885
915,Carmustine,C2BBE1,6.529392
916,Cediranib,C2BBE1,2.207552
917,Cisplatin,C2BBE1,4.287714
918,Cyclophosphamide,C2BBE1,6.890442
919,Cytarabine,C2BBE1,2.917281
920,Dabrafenib,C2BBE1,6.276868
921,Dacarbazine,C2BBE1,6.608715
922,Dactinomycin,C2BBE1,-2.203037
923,Dactolisib,C2BBE1,-2.529623
924,Dasatinib,C2BBE1,1.613203
925,Dihydrorotenone,C2BBE1,0.328285
926,Dinaciclib,C2BBE1,-2.000374
927,Docetaxel,C2BBE1,-0.593063
928,Doramapimod,C2BBE1,5.709769
929,EHT-1864,C2BBE1,4.242232
930,EPZ004777,C2BBE1,6.556827
931,EPZ5676,C2BBE1,6.435764
932,Elephantin,C2BBE1,4.096491
933,Entospletinib,C2BBE1,2.876508
934,Epirubicin,C2BBE1,0.967466
935,Erlotinib,C2BBE1,3.333798
936,Fludarabine,C2BBE1,5.842505
937,Foretinib,C2BBE1,2.001516
938,Fulvestrant,C2BBE1,4.998894
939,GDC0810,C2BBE1,6.462043
940,GSK-LSD1,C2BBE1,3.847008
941,GSK1904529A,C2BBE1,4.52576
942,GSK2110183B,C2BBE1,4.672631
943,GSK2578215A,C2BBE1,5.269113
944,GSK2801,C2BBE1,6.634056
945,GSK2830371,C2BBE1,6.745721
946,GSK343,C2BBE1,5.19843
947,GSK591,C2BBE1,4.281626
948,GW441756,C2BBE1,3.873771
949,Gefitinib,C2BBE1,3.968477
950,I-BRD9,C2BBE1,5.351201
951,ICL-SIRT078,C2BBE1,4.592394
952,IWP-2,C2BBE1,4.165703
953,Ibrutinib,C2BBE1,3.283569
954,Ipatasertib,C2BBE1,3.74146
955,Irinotecan,C2BBE1,5.906862
956,JNK Inhibitor VIII,C2BBE1,6.768874
957,JQ1,C2BBE1,4.393711
958,KRAS (G12C) Inhibitor-12,C2BBE1,6.288245
959,KU-55933,C2BBE1,4.599611
960,L-Oxonoreleagnine,C2BBE1,5.353515
961,LCL161,C2BBE1,6.262801
962,LGK974,C2BBE1,3.895076
963,LJI308,C2BBE1,6.354227
964,LMP744,C2BBE1,1.255376
965,LY2109761,C2BBE1,7.032531
966,Lapatinib,C2BBE1,3.136563
967,Leflunomide,C2BBE1,5.999492
968,Lenalidomide,C2BBE1,6.839356
969,Lestaurtinib,C2BBE1,2.135856
970,Linsitinib,C2BBE1,3.912477
971,Luminespib,C2BBE1,-1.83787
972,MG-132,C2BBE1,-1.576372
973,MIM1,C2BBE1,5.291894
974,MIRA-1,C2BBE1,7.291203
975,MK-1775,C2BBE1,1.838394
976,MK-2206,C2BBE1,2.963832
977,MK-8776,C2BBE1,6.157275
978,ML323,C2BBE1,4.732432
979,MN-64,C2BBE1,6.73699
980,Methotrexate,C2BBE1,3.567483
981,Mirin,C2BBE1,5.188033
982,Mitoxantrone,C2BBE1,4.142433
983,Motesanib,C2BBE1,6.813743
984,Mycophenolic acid,C2BBE1,1.699033
985,N-acetyl cysteine,C2BBE1,10.123821
986,NU7441,C2BBE1,2.27521
987,NVP-ADW742,C2BBE1,3.117841
988,Navitoclax,C2BBE1,1.304275
989,Niraparib,C2BBE1,6.304951
990,OF-1,C2BBE1,3.720597
991,OTX015,C2BBE1,3.597799
992,Olaparib,C2BBE1,6.645957
993,Osimertinib,C2BBE1,1.751272
994,Oxaliplatin,C2BBE1,3.639759
995,P22077,C2BBE1,3.61517
996,PCI-34051,C2BBE1,4.978184
997,PD0325901,C2BBE1,0.513687
998,PD173074,C2BBE1,4.181016
999,PFI-1,C2BBE1,4.347031
1000,PFI3,C2BBE1,6.37079
1001,PLX-4720,C2BBE1,5.289576
1002,POMHEX,C2BBE1,0.320706
1003,PRIMA-1MET,C2BBE1,4.13912
1004,PRT062607,C2BBE1,5.555017
1005,Paclitaxel,C2BBE1,0.985598
1006,Palbociclib,C2BBE1,5.892031
1007,Pevonedistat,C2BBE1,2.716201
1008,Pictilisib,C2BBE1,-0.150238
1009,Podophyllotoxin bromide,C2BBE1,0.771092
1010,Pyridostatin,C2BBE1,4.722071
1011,RVX-208,C2BBE1,6.267203
1012,Rapamycin,C2BBE1,-0.9889
1013,Refametinib,C2BBE1,2.472064
1014,Remodelin,C2BBE1,3.375095
1015,Ribociclib,C2BBE1,4.650282
1016,Rucaparib,C2BBE1,5.46074
1017,Ruxolitinib,C2BBE1,6.248011
1018,SB216763,C2BBE1,6.027876
1019,SB505124,C2BBE1,-0.852822
1020,SCH772984,C2BBE1,2.57271
1021,SGC-CBP30,C2BBE1,6.256861
1022,SGC0946,C2BBE1,3.512081
1023,SN-38,C2BBE1,0.060204
1024,Sabutoclax,C2BBE1,0.392222
1025,Sapitinib,C2BBE1,2.325257
1026,Savolitinib,C2BBE1,3.228321
1027,Schweinfurthin A,C2BBE1,2.318654
1028,Selumetinib,C2BBE1,4.305789
1029,Sepantronium bromide,C2BBE1,-4.336893
1030,Serdemetan,C2BBE1,5.688705
1031,Sinularin,C2BBE1,4.319982
1032,Sorafenib,C2BBE1,2.940689
1033,Staurosporine,C2BBE1,-0.467004
1034,Talazoparib,C2BBE1,5.52257
1035,Tamoxifen,C2BBE1,3.649441
1036,Tanespimycin,C2BBE1,1.611758
1037,Taselisib,C2BBE1,1.069836
1038,Telomerase Inhibitor IX,C2BBE1,0.285884
1039,Temozolomide,C2BBE1,8.334454
1040,Temsirolimus,C2BBE1,2.449772
1041,Teniposide,C2BBE1,3.083709
1042,Topotecan,C2BBE1,2.807799
1043,Trametinib,C2BBE1,-0.389648
1044,UMI-77,C2BBE1,1.697711
1045,UNC0379,C2BBE1,5.178169
1046,UNC0638,C2BBE1,6.043509
1047,Ulixertinib,C2BBE1,3.6026
1048,Uprosertib,C2BBE1,3.622767
1049,VE-822,C2BBE1,6.246838
1050,VE821,C2BBE1,5.84664
1051,VX-11e,C2BBE1,2.793273
1052,Veliparib,C2BBE1,6.438521
1053,Vinblastine,C2BBE1,-0.681085
1054,Vincristine,C2BBE1,0.033341
1055,Vinorelbine,C2BBE1,-0.222999
1056,Vismodegib,C2BBE1,5.702972
1057,Vorinostat,C2BBE1,1.520015
1058,WEHI-539,C2BBE1,3.352828
1059,WIKI4,C2BBE1,2.965499
1060,WZ4003,C2BBE1,4.316267
1061,Wee1 Inhibitor,C2BBE1,2.728205
1062,Wnt-C59,C2BBE1,2.717836
1063,XAV939,C2BBE1,6.515868
1064,YK-4-279,C2BBE1,4.15991
1065,ZM447439,C2BBE1,6.392406
1066,Zoledronate,C2BBE1,4.533507
1067,alpha-lipoic acid,C2BBE1,8.769834
1068,glutathione,C2BBE1,9.568579
1069,5-Fluorouracil,HCC827,5.191741
1070,5-azacytidine,HCC827,3.595454
1071,A-366,HCC827,6.028838
1072,ABT737,HCC827,4.389625
1073,AGI-6780,HCC827,5.258638
1074,AGK2,HCC827,4.342128
1075,AT13148,HCC827,3.666321
1076,AZ6102,HCC827,2.74864
1077,AZ960,HCC827,5.047218
1078,AZD1208,HCC827,5.791158
1079,AZD1332,HCC827,6.636518
1080,AZD2014,HCC827,3.100172
1081,AZD3759,HCC827,-2.602837
1082,AZD4547,HCC827,3.380675
1083,AZD5153,HCC827,2.843574
1084,AZD5363,HCC827,4.219376
1085,AZD5438,HCC827,2.575397
1086,AZD5582,HCC827,2.972299
1087,AZD5991,HCC827,6.67956
1088,AZD6738,HCC827,2.491286
1089,AZD7762,HCC827,-0.259637
1090,AZD8055,HCC827,0.20646
1091,AZD8186,HCC827,2.968449
1092,Acetalax,HCC827,7.429243
1093,Afatinib,HCC827,-3.935928
1094,Afuresertib,HCC827,4.136904
1095,Alisertib,HCC827,2.581718
1096,Alpelisib,HCC827,4.250128
1097,Avagacestat,HCC827,5.974605
1098,BI-2536,HCC827,-0.024598
1099,BIBR-1532,HCC827,5.171032
1100,BMS-345541,HCC827,4.410972
1101,BMS-536924,HCC827,2.067005
1102,BMS-754807,HCC827,4.120546
1103,Bleomycin,HCC827,2.310292
1104,Bleomycin (50 uM),HCC827,4.117045
1105,Bortezomib,HCC827,-4.751015
1106,Bosutinib,HCC827,-0.149514
1107,Bromosporine,HCC827,3.584292
1108,CCT007093,HCC827,5.944281
1109,CZC24832,HCC827,5.523252
1110,Camptothecin,HCC827,-0.321596
1111,Carmustine,HCC827,7.419218
1112,Cediranib,HCC827,0.034428
1113,Cisplatin,HCC827,4.559979
1114,Cyclophosphamide,HCC827,7.068307
1115,Cytarabine,HCC827,2.25954
1116,Dabrafenib,HCC827,6.494942
1117,Dacarbazine,HCC827,6.797071
1118,Dactinomycin,HCC827,-3.509835
1119,Dactolisib,HCC827,-0.743924
1120,Dasatinib,HCC827,-1.569385
1121,Dihydrorotenone,HCC827,1.926909
1122,Dinaciclib,HCC827,-3.045723
1123,Docetaxel,HCC827,-0.806449
1124,Doramapimod,HCC827,6.395796
1125,EHT-1864,HCC827,4.657623
1126,EPZ004777,HCC827,5.774092
1127,EPZ5676,HCC827,5.850756
1128,Elephantin,HCC827,4.11489
1129,Entospletinib,HCC827,5.248491
1130,Epirubicin,HCC827,0.302015
1131,Erlotinib,HCC827,-2.707414
1132,Fludarabine,HCC827,5.613852
1133,Foretinib,HCC827,1.215347
1134,Fulvestrant,HCC827,4.347685
1135,GDC0810,HCC827,6.591395
1136,GSK-LSD1,HCC827,2.091152
1137,GSK1904529A,HCC827,4.790134
1138,GSK2110183B,HCC827,5.438623
1139,GSK2578215A,HCC827,6.097336
1140,GSK2801,HCC827,5.478945
1141,GSK2830371,HCC827,6.682668
1142,GSK343,HCC827,3.689302
1143,GSK591,HCC827,4.344956
1144,GW441756,HCC827,4.333161
1145,Gefitinib,HCC827,-2.738697
1146,I-BRD9,HCC827,7.025837
1147,ICL-SIRT078,HCC827,3.587875
1148,IWP-2,HCC827,1.912871
1149,Ibrutinib,HCC827,4.930049
1150,Ipatasertib,HCC827,4.428936
1151,Irinotecan,HCC827,4.13326
1152,JNK Inhibitor VIII,HCC827,6.47021
1153,JQ1,HCC827,3.797048
1154,KRAS (G12C) Inhibitor-12,HCC827,5.936296
1155,KU-55933,HCC827,6.402763
1156,L-Oxonoreleagnine,HCC827,3.925418
1157,LCL161,HCC827,4.12887
1158,LGK974,HCC827,4.241947
1159,LJI308,HCC827,6.178287
1160,LMP744,HCC827,2.670692
1161,LY2109761,HCC827,5.333651
1162,Lapatinib,HCC827,1.139135
1163,Leflunomide,HCC827,5.431557
1164,Lenalidomide,HCC827,6.196843
1165,Lestaurtinib,HCC827,0.150939
1166,Linsitinib,HCC827,5.207676
1167,Luminespib,HCC827,-1.178819
1168,MG-132,HCC827,-1.488899
1169,MIM1,HCC827,5.005143
1170,MIRA-1,HCC827,7.49016
1171,MK-1775,HCC827,0.629055
1172,MK-2206,HCC827,3.571288
1173,MK-8776,HCC827,2.227803
1174,ML323,HCC827,5.843242
1175,MN-64,HCC827,5.909207
1176,Methotrexate,HCC827,-0.163374
1177,Mirin,HCC827,4.332144
1178,Mitoxantrone,HCC827,2.183763
1179,Motesanib,HCC827,6.600753
1180,Mycophenolic acid,HCC827,3.4303
1181,N-acetyl cysteine,HCC827,10.735992
1182,NU7441,HCC827,3.533807
1183,NVP-ADW742,HCC827,3.899977
1184,Navitoclax,HCC827,3.326192
1185,Niraparib,HCC827,5.389704
1186,OF-1,HCC827,3.666942
1187,OTX015,HCC827,6.368497
1188,Olaparib,HCC827,4.128216
1189,Osimertinib,HCC827,-3.593735
1190,Oxaliplatin,HCC827,5.573582
1191,P22077,HCC827,3.348494
1192,PCI-34051,HCC827,6.527695
1193,PD0325901,HCC827,3.312647
1194,PD173074,HCC827,4.979329
1195,PFI-1,HCC827,4.923893
1196,PFI3,HCC827,6.165112
1197,PLX-4720,HCC827,3.303863
1198,POMHEX,HCC827,1.099971
1199,PRIMA-1MET,HCC827,6.004583
1200,PRT062607,HCC827,4.610552
1201,Paclitaxel,HCC827,-0.057143
1202,Palbociclib,HCC827,6.131633
1203,Pevonedistat,HCC827,2.32072
1204,Pictilisib,HCC827,1.080641
1205,Podophyllotoxin bromide,HCC827,-0.434334
1206,Pyridostatin,HCC827,3.318982
1207,RVX-208,HCC827,6.349175
1208,Rapamycin,HCC827,0.070963
1209,Refametinib,HCC827,2.633088
1210,Remodelin,HCC827,5.244314
1211,Ribociclib,HCC827,5.29779
1212,Rucaparib,HCC827,3.376308
1213,Ruxolitinib,HCC827,3.707325
1214,SB216763,HCC827,5.519993
1215,SCH772984,HCC827,1.519828
1216,SGC-CBP30,HCC827,5.630287
1217,SGC0946,HCC827,2.557969
1218,SN-38,HCC827,-0.430806
1219,Sabutoclax,HCC827,-1.225513
1220,Savolitinib,HCC827,4.425659
1221,Schweinfurthin A,HCC827,4.285297
1222,Selumetinib,HCC827,3.196617
1223,Sepantronium bromide,HCC827,-4.616246
1224,Serdemetan,HCC827,3.94838
1225,Sinularin,HCC827,3.103045
1226,Sorafenib,HCC827,3.868251
1227,Staurosporine,HCC827,-1.467606
1228,Talazoparib,HCC827,5.426588
1229,Tamoxifen,HCC827,4.133604
1230,Tanespimycin,HCC827,1.484273
1231,Taselisib,HCC827,1.636005
1232,Telomerase Inhibitor IX,HCC827,2.288275
1233,Temozolomide,HCC827,7.065678
1234,Temsirolimus,HCC827,1.814163
1235,Teniposide,HCC827,2.526709
1236,Topotecan,HCC827,1.38073
1237,Trametinib,HCC827,2.250742
1238,UMI-77,HCC827,3.498521
1239,UNC0379,HCC827,3.765204
1240,UNC0638,HCC827,5.298255
1241,Ulixertinib,HCC827,4.95217
1242,Uprosertib,HCC827,4.478582
1243,VE-822,HCC827,5.554657
1244,VE821,HCC827,3.082994
1245,VX-11e,HCC827,2.985633
1246,Veliparib,HCC827,6.252406
1247,Vinblastine,HCC827,-1.382337
1248,Vincristine,HCC827,-2.032066
1249,Vinorelbine,HCC827,-1.832171
1250,Vismodegib,HCC827,6.367726
1251,Vorinostat,HCC827,2.554634
1252,WEHI-539,HCC827,4.807175
1253,WIKI4,HCC827,4.14231
1254,WZ4003,HCC827,3.106007
1255,Wee1 Inhibitor,HCC827,2.799336
1256,Wnt-C59,HCC827,3.909002
1257,XAV939,HCC827,3.172621
1258,YK-4-279,HCC827,4.201303
1259,ZM447439,HCC827,3.100615
1260,Zoledronate,HCC827,4.979429
1261,alpha-lipoic acid,HCC827,9.101132
1262,glutathione,HCC827,10.39662
1263,5-Fluorouracil,NCIH1581,4.860801
1264,5-azacytidine,NCIH1581,1.765969
1265,A-366,NCIH1581,5.027511
1266,ABT737,NCIH1581,2.204664
1267,AGI-6780,NCIH1581,2.235708
1268,AGK2,NCIH1581,3.445968
1269,AT13148,NCIH1581,4.575951
1270,AZ6102,NCIH1581,3.013069
1271,AZ960,NCIH1581,0.594892
1272,AZD1208,NCIH1581,4.481184
1273,AZD1332,NCIH1581,0.680497
1274,AZD2014,NCIH1581,0.204859
1275,AZD3759,NCIH1581,3.086081
1276,AZD4547,NCIH1581,-0.747999
1277,AZD5153,NCIH1581,2.750469
1278,AZD5363,NCIH1581,3.832049
1279,AZD5438,NCIH1581,2.016102
1280,AZD5582,NCIH1581,1.40527
1281,AZD5991,NCIH1581,-1.13365
1282,AZD6738,NCIH1581,2.361655
1283,AZD7762,NCIH1581,0.71678
1284,AZD8055,NCIH1581,-0.644606
1285,AZD8186,NCIH1581,5.258966
1286,Acetalax,NCIH1581,3.101016
1287,Afatinib,NCIH1581,1.950003
1288,Afuresertib,NCIH1581,3.701037
1289,Alisertib,NCIH1581,-0.102237
1290,Alpelisib,NCIH1581,4.740599
1291,Avagacestat,NCIH1581,4.817899
1292,BI-2536,NCIH1581,-4.56984
1293,BIBR-1532,NCIH1581,5.265635
1294,BMS-345541,NCIH1581,3.712784
1295,BMS-536924,NCIH1581,2.218098
1296,BMS-754807,NCIH1581,1.786625
1297,Bleomycin,NCIH1581,3.710944
1298,Bleomycin (50 uM),NCIH1581,3.203893
1299,Bortezomib,NCIH1581,-4.376494
1300,Bosutinib,NCIH1581,3.127822
1301,Bromosporine,NCIH1581,1.746688
1302,CCT007093,NCIH1581,4.819506
1303,CZC24832,NCIH1581,4.759647
1304,Camptothecin,NCIH1581,-2.025838
1305,Carmustine,NCIH1581,6.130773
1306,Cediranib,NCIH1581,1.095792
1307,Cisplatin,NCIH1581,3.963241
1308,Cyclophosphamide,NCIH1581,4.007674
1309,Cytarabine,NCIH1581,1.191308
1310,Dabrafenib,NCIH1581,3.999557
1311,Dacarbazine,NCIH1581,4.995142
1312,Dactinomycin,NCIH1581,-3.393066
1313,Dactolisib,NCIH1581,-2.644853
1314,Daporinad,NCIH1581,-4.226692
1315,Dasatinib,NCIH1581,3.855439
1316,Dihydrorotenone,NCIH1581,0.048153
1317,Dinaciclib,NCIH1581,-4.119874
1318,Docetaxel,NCIH1581,-5.512407
1319,Doramapimod,NCIH1581,5.304331
1320,EHT-1864,NCIH1581,3.33075
1321,EPZ004777,NCIH1581,4.592662
1322,EPZ5676,NCIH1581,5.275593
1323,Elephantin,NCIH1581,2.751283
1324,Entospletinib,NCIH1581,4.354953
1325,Epirubicin,NCIH1581,-1.096488
1326,Erlotinib,NCIH1581,4.112285
1327,Fludarabine,NCIH1581,4.394835
1328,Foretinib,NCIH1581,0.327629
1329,Fulvestrant,NCIH1581,3.513857
1330,GDC0810,NCIH1581,4.660495
1331,GSK-LSD1,NCIH1581,1.383526
1332,GSK1904529A,NCIH1581,4.075643
1333,GSK2110183B,NCIH1581,3.929845
1334,GSK2578215A,NCIH1581,3.757154
1335,GSK2801,NCIH1581,4.58431
1336,GSK2830371,NCIH1581,5.33532
1337,GSK343,NCIH1581,3.511419
1338,GSK591,NCIH1581,4.976201
1339,GW441756,NCIH1581,3.534397
1340,Gefitinib,NCIH1581,3.216317
1341,I-BRD9,NCIH1581,4.144731
1342,ICL-SIRT078,NCIH1581,3.364972
1343,IWP-2,NCIH1581,2.163756
1344,Ibrutinib,NCIH1581,2.621285
1345,Ipatasertib,NCIH1581,3.773367
1346,Irinotecan,NCIH1581,2.310991
1347,JNK Inhibitor VIII,NCIH1581,4.559084
1348,JQ1,NCIH1581,3.344303
1349,KRAS (G12C) Inhibitor-12,NCIH1581,4.272544
1350,KU-55933,NCIH1581,5.33532
1351,L-Oxonoreleagnine,NCIH1581,4.113028
1352,LCL161,NCIH1581,5.316508
1353,LGK974,NCIH1581,2.37787
1354,LJI308,NCIH1581,4.782424
1355,LMP744,NCIH1581,-0.063479
1356,LY2109761,NCIH1581,4.911874
1357,Lapatinib,NCIH1581,3.201206
1358,Leflunomide,NCIH1581,5.569893
1359,Lenalidomide,NCIH1581,5.228744
1360,Lestaurtinib,NCIH1581,0.044623
1361,Linsitinib,NCIH1581,3.428846
1362,Luminespib,NCIH1581,-1.108068
1363,MG-132,NCIH1581,-0.902285
1364,MIM1,NCIH1581,4.116631
1365,MIRA-1,NCIH1581,4.368745
1366,MK-1775,NCIH1581,0.335078
1367,MK-2206,NCIH1581,3.951959
1368,MK-8776,NCIH1581,3.416108
1369,ML323,NCIH1581,2.766135
1370,MN-64,NCIH1581,3.55954
1371,Methotrexate,NCIH1581,-3.789092
1372,Mirin,NCIH1581,4.593381
1373,Mitoxantrone,NCIH1581,2.60751
1374,Motesanib,NCIH1581,5.33532
1375,Mycophenolic acid,NCIH1581,1.474414
1376,N-acetyl cysteine,NCIH1581,10.421036
1377,NU7441,NCIH1581,4.836489
1378,NVP-ADW742,NCIH1581,3.865813
1379,Navitoclax,NCIH1581,1.810059
1380,Niraparib,NCIH1581,4.86392
1381,OF-1,NCIH1581,2.103628
1382,OTX015,NCIH1581,2.897594
1383,Olaparib,NCIH1581,4.097259
1384,Osimertinib,NCIH1581,1.931873
1385,Oxaliplatin,NCIH1581,4.778602
1386,P22077,NCIH1581,3.41473
1387,PCI-34051,NCIH1581,3.91938
1388,PD0325901,NCIH1581,0.927851
1389,PD173074,NCIH1581,2.276786
1390,PFI-1,NCIH1581,4.597111
1391,PFI3,NCIH1581,3.710156
1392,PLX-4720,NCIH1581,3.170836
1393,POMHEX,NCIH1581,0.693415
1394,PRIMA-1MET,NCIH1581,5.64828
1395,PRT062607,NCIH1581,3.104524
1396,Paclitaxel,NCIH1581,-4.619125
1397,Palbociclib,NCIH1581,3.287708
1398,Pevonedistat,NCIH1581,-0.192305
1399,Pictilisib,NCIH1581,2.185135
1400,Podophyllotoxin bromide,NCIH1581,-1.503848
1401,Pyridostatin,NCIH1581,2.390216
1402,RVX-208,NCIH1581,3.908919
1403,Rapamycin,NCIH1581,-3.344975
1404,Refametinib,NCIH1581,1.424854
1405,Ribociclib,NCIH1581,1.080451
1406,Rucaparib,NCIH1581,3.04645
1407,Ruxolitinib,NCIH1581,3.896503
1408,SB216763,NCIH1581,5.323133
1409,SCH772984,NCIH1581,1.675555
1410,SGC-CBP30,NCIH1581,2.65844
1411,SGC0946,NCIH1581,2.309378
1412,SN-38,NCIH1581,2.850579
1413,Sabutoclax,NCIH1581,-0.39901
1414,Sapitinib,NCIH1581,5.307859
1415,Savolitinib,NCIH1581,3.005585
1416,Schweinfurthin A,NCIH1581,2.702238
1417,Selumetinib,NCIH1581,2.756024
1418,Sepantronium bromide,NCIH1581,-6.121201
1419,Serdemetan,NCIH1581,2.984945
1420,Sinularin,NCIH1581,4.019997
