,drug,cell_line,IC50
739,GSK-LSD1,A101D,3.602105
740,GSK1904529A,A101D,5.391914
741,GSK2110183B,A101D,3.76809
742,GSK2578215A,A101D,5.093699
743,GSK2606414,A101D,2.515183
744,GSK2801,A101D,5.984099
745,GSK2830371,A101D,4.95475
746,GSK343,A101D,2.482056
747,GSK591,A101D,5.284514
748,GW441756,A101D,2.560479
749,Gallibiscoquinazole,A101D,2.877264
750,Gefitinib,A101D,3.788991
751,Gemcitabine,A101D,-4.425918
752,I-BET-762,A101D,2.429231
753,ICL-SIRT078,A101D,2.825809
754,IWP-2,A101D,3.144803
755,Ibrutinib,A101D,6.316881
756,Ipatasertib,A101D,3.80683
757,JNK Inhibitor VIII,A101D,5.683355
758,JQ1,A101D,0.888394
759,KRAS (G12C) Inhibitor-12,A101D,3.562459
760,KU-55933,A101D,3.691217
761,L-Oxonoreleagnine,A101D,4.099089
762,LCL161,A101D,2.602135
763,LGK974,A101D,4.900866
764,LJI308,A101D,4.084553
765,LMP744,A101D,-0.388949
766,LY2109761,A101D,6.18273
767,Lapatinib,A101D,2.223729
768,Leflunomide,A101D,5.013599
769,Lenalidomide,A101D,5.839225
770,Lestaurtinib,A101D,-0.900305
771,Linsitinib,A101D,5.219105
772,Luminespib,A101D,-1.961041
773,MG-132,A101D,-2.990291
774,MIM1,A101D,4.108693
775,MK-1775,A101D,-0.077663
776,MK-2206,A101D,3.004413
777,MK-8776,A101D,3.030025
778,ML323,A101D,5.071922
779,MN-64,A101D,5.133064
780,Methotrexate,A101D,1.868041
781,Mirin,A101D,4.675386
782,Mitoxantrone,A101D,1.072435
783,Motesanib,A101D,5.875725
784,Mycophenolic acid,A101D,0.332671
785,N-acetyl cysteine,A101D,10.288385
786,NU7441,A101D,2.399076
787,NVP-ADW742,A101D,2.048064
788,Navitoclax,A101D,1.517395
789,Nelarabine,A101D,6.568278
790,Nilotinib,A101D,3.134265
791,Niraparib,A101D,5.437382
792,Nutlin-3a (-),A101D,2.31233
793,OF-1,A101D,5.183961
794,OSI-027,A101D,2.268155
795,Obatoclax Mesylate,A101D,-1.038164
796,Olaparib,A101D,4.371187
797,Oxaliplatin,A101D,5.043389
798,PCI-34051,A101D,4.579814
799,PD0325901,A101D,-1.737046
800,PD173074,A101D,4.910767
801,PFI-1,A101D,3.230754
802,PFI3,A101D,5.925184
803,POMHEX,A101D,2.52872
804,PRIMA-1MET,A101D,3.361337
805,PRT062607,A101D,3.941058
806,Paclitaxel,A101D,-3.72567
807,Palbociclib,A101D,3.284073
808,Pevonedistat,A101D,-0.281275
809,Picolinici-acid,A101D,5.388484
810,Pictilisib,A101D,0.58427
811,Podophyllotoxin bromide,A101D,-1.337843
812,Pyridostatin,A101D,3.786312
813,RO-3306,A101D,2.252193
814,RVX-208,A101D,5.258357
815,Refametinib,A101D,-0.195098
816,Ribociclib,A101D,3.911755
817,Romidepsin,A101D,-6.283654
818,Rucaparib,A101D,4.782792
819,Ruxolitinib,A101D,5.32777
820,SB216763,A101D,4.370663
821,SB590885,A101D,0.891654
822,SCH772984,A101D,0.743311
823,SGC-CBP30,A101D,4.19092
824,SGC0946,A101D,2.17912
825,SN-38,A101D,-4.246648
826,Sabutoclax,A101D,-1.107939
827,Sapitinib,A101D,5.557492
828,Savolitinib,A101D,2.505996
829,Schweinfurthin A,A101D,2.28509
830,Selumetinib,A101D,1.007914
831,Sepantronium bromide,A101D,-6.272035
832,Serdemetan,A101D,3.492969
833,Sinularin,A101D,3.331862
834,Sorafenib,A101D,2.584758
835,Talazoparib,A101D,2.845414
836,Tamoxifen,A101D,2.528269
837,Tanespimycin,A101D,0.500829
838,Telomerase Inhibitor IX,A101D,-1.003577
839,Temsirolimus,A101D,-0.722323
840,Teniposide,A101D,0.287774
841,Topotecan,A101D,0.158983
842,Trametinib,A101D,-2.414401
843,UMI-77,A101D,2.588245
844,UNC0379,A101D,4.732749
845,UNC0638,A101D,4.579878
846,Ulixertinib,A101D,1.439521
847,Uprosertib,A101D,1.95192
848,VE-822,A101D,4.977676
849,VX-11e,A101D,1.061044
850,Veliparib,A101D,4.824732
851,Venetoclax,A101D,1.705522
852,Vinblastine,A101D,-3.942379
853,Vincristine,A101D,-2.571966
854,Vinorelbine,A101D,-4.442995
855,Vismodegib,A101D,5.35574
856,Vorinostat,A101D,1.598615
857,WEHI-539,A101D,2.960597
858,WIKI4,A101D,3.78365
859,WZ4003,A101D,2.080894
860,Wnt-C59,A101D,5.357343
861,XAV939,A101D,4.343798
862,YK-4-279,A101D,1.879476
863,ZM447439,A101D,1.290835
864,Zoledronate,A101D,4.116878
865,alpha-lipoic acid,A101D,8.395292
866,glutathione,A101D,8.809269
867,5-Fluorouracil,C2BBE1,5.541599
868,5-azacytidine,C2BBE1,4.549438
869,A-366,C2BBE1,4.874423
870,ABT737,C2BBE1,1.670033
871,AGI-5198,C2BBE1,5.702127
872,AGI-6780,C2BBE1,5.229348
873,AMG-319,C2BBE1,6.934709
874,AT13148,C2BBE1,3.138261
875,AZ6102,C2BBE1,2.840922
876,AZ960,C2BBE1,2.582341
877,AZD1208,C2BBE1,6.71263
878,AZD2014,C2BBE1,1.158246
879,AZD3759,C2BBE1,2.738243
880,AZD4547,C2BBE1,6.406839
881,AZD5153,C2BBE1,2.344276
882,AZD5363,C2BBE1,3.404528
883,AZD5582,C2BBE1,4.726047
884,AZD5991,C2BBE1,4.779142
885,AZD6738,C2BBE1,2.274581
886,AZD7762,C2BBE1,2.997346
887,AZD8055,C2BBE1,0.312687
888,AZD8186,C2BBE1,-0.10401
889,Acetalax,C2BBE1,3.792122
890,Afatinib,C2BBE1,2.739204
891,Alisertib,C2BBE1,4.576492
892,Alpelisib,C2BBE1,4.185727
893,Avagacestat,C2BBE1,6.676652
894,Axitinib,C2BBE1,4.039492
895,BI-2536,C2BBE1,4.365715
896,BIBR-1532,C2BBE1,5.580072
897,BMS-345541,C2BBE1,3.509565
898,BMS-536924,C2BBE1,5.138553
899,BMS-754807,C2BBE1,3.713903
900,Bleomycin,C2BBE1,3.146168
901,Bleomycin (50 uM),C2BBE1,5.869675
902,Bortezomib,C2BBE1,-4.759192
903,Bosutinib,C2BBE1,4.010423
904,Bromosporine,C2BBE1,4.473172
905,Buparlisib,C2BBE1,0.441999
906,CCT007093,C2BBE1,6.738015
907,CPI-637,C2BBE1,6.79084
908,CZC24832,C2BBE1,6.361846
909,Carmustine,C2BBE1,6.529392
910,Cediranib,C2BBE1,2.207552
911,Cisplatin,C2BBE1,4.287714
912,Crizotinib,C2BBE1,3.915682
913,Cyclophosphamide,C2BBE1,6.890442
914,Cytarabine,C2BBE1,2.917281
915,Dabrafenib,C2BBE1,6.276868
916,Dacarbazine,C2BBE1,6.608715
917,Dactinomycin,C2BBE1,-2.203037
918,Dactolisib,C2BBE1,-2.529623
919,Dasatinib,C2BBE1,1.613203
920,Dihydrorotenone,C2BBE1,0.328285
921,Dinaciclib,C2BBE1,-2.000374
922,EHT-1864,C2BBE1,4.242232
923,EPZ5676,C2BBE1,6.435764
924,Elephantin,C2BBE1,4.096491
925,Entinostat,C2BBE1,2.975619
926,Entospletinib,C2BBE1,2.876508
927,Erlotinib,C2BBE1,3.333798
928,Fludarabine,C2BBE1,5.842505
929,Foretinib,C2BBE1,2.001516
930,Fulvestrant,C2BBE1,4.998894
931,GDC0810,C2BBE1,6.462043
932,GNE-317,C2BBE1,-0.755963
933,GSK-LSD1,C2BBE1,3.847008
934,GSK1904529A,C2BBE1,4.52576
935,GSK2110183B,C2BBE1,4.672631
936,GSK2578215A,C2BBE1,5.269113
937,GSK2606414,C2BBE1,4.168855
938,GSK2801,C2BBE1,6.634056
939,GSK2830371,C2BBE1,6.745721
940,GSK343,C2BBE1,5.19843
941,GSK591,C2BBE1,4.281626
942,GW441756,C2BBE1,3.873771
943,Gallibiscoquinazole,C2BBE1,4.495319
944,Gefitinib,C2BBE1,3.968477
945,Gemcitabine,C2BBE1,1.557271
946,I-BET-762,C2BBE1,3.846866
947,ICL-SIRT078,C2BBE1,4.592394
948,IWP-2,C2BBE1,4.165703
949,Ibrutinib,C2BBE1,3.283569
950,Ipatasertib,C2BBE1,3.74146
951,JNK Inhibitor VIII,C2BBE1,6.768874
952,JQ1,C2BBE1,4.393711
953,KRAS (G12C) Inhibitor-12,C2BBE1,6.288245
954,KU-55933,C2BBE1,4.599611
955,L-Oxonoreleagnine,C2BBE1,5.353515
956,LCL161,C2BBE1,6.262801
957,LGK974,C2BBE1,3.895076
958,LJI308,C2BBE1,6.354227
959,LMP744,C2BBE1,1.255376
960,LY2109761,C2BBE1,7.032531
961,Lapatinib,C2BBE1,3.136563
962,Leflunomide,C2BBE1,5.999492
963,Lenalidomide,C2BBE1,6.839356
964,Lestaurtinib,C2BBE1,2.135856
965,Linsitinib,C2BBE1,3.912477
966,Luminespib,C2BBE1,-1.83787
967,MG-132,C2BBE1,-1.576372
968,MIM1,C2BBE1,5.291894
969,MK-1775,C2BBE1,1.838394
970,MK-2206,C2BBE1,2.963832
971,MK-8776,C2BBE1,6.157275
972,ML323,C2BBE1,4.732432
973,MN-64,C2BBE1,6.73699
974,Methotrexate,C2BBE1,3.567483
975,Mirin,C2BBE1,5.188033
976,Mitoxantrone,C2BBE1,4.142433
977,Motesanib,C2BBE1,6.813743
978,Mycophenolic acid,C2BBE1,1.699033
979,N-acetyl cysteine,C2BBE1,10.123821
980,NU7441,C2BBE1,2.27521
981,NVP-ADW742,C2BBE1,3.117841
982,Navitoclax,C2BBE1,1.304275
983,Nelarabine,C2BBE1,6.61107
984,Nilotinib,C2BBE1,2.652653
985,Niraparib,C2BBE1,6.304951
986,Nutlin-3a (-),C2BBE1,6.199884
987,OF-1,C2BBE1,3.720597
988,OSI-027,C2BBE1,1.837895
989,Obatoclax Mesylate,C2BBE1,0.076891
990,Olaparib,C2BBE1,6.645957
991,Oxaliplatin,C2BBE1,3.639759
992,PCI-34051,C2BBE1,4.978184
993,PD0325901,C2BBE1,0.513687
994,PD173074,C2BBE1,4.181016
995,PFI-1,C2BBE1,4.347031
996,PFI3,C2BBE1,6.37079
997,POMHEX,C2BBE1,0.320706
998,PRIMA-1MET,C2BBE1,4.13912
999,PRT062607,C2BBE1,5.555017
1000,Paclitaxel,C2BBE1,0.985598
1001,Palbociclib,C2BBE1,5.892031
1002,Pevonedistat,C2BBE1,2.716201
1003,Picolinici-acid,C2BBE1,6.704215
1004,Pictilisib,C2BBE1,-0.150238
1005,Podophyllotoxin bromide,C2BBE1,0.771092
1006,Pyridostatin,C2BBE1,4.722071
1007,RO-3306,C2BBE1,6.547632
1008,RVX-208,C2BBE1,6.267203
1009,Refametinib,C2BBE1,2.472064
1010,Ribociclib,C2BBE1,4.650282
1011,Romidepsin,C2BBE1,-5.591861
1012,Rucaparib,C2BBE1,5.46074
1013,Ruxolitinib,C2BBE1,6.248011
1014,SB216763,C2BBE1,6.027876
1015,SB505124,C2BBE1,-0.852822
1016,SB590885,C2BBE1,5.032043
1017,SCH772984,C2BBE1,2.57271
1018,SGC-CBP30,C2BBE1,6.256861
1019,SGC0946,C2BBE1,3.512081
1020,SN-38,C2BBE1,0.060204
1021,Sabutoclax,C2BBE1,0.392222
1022,Sapitinib,C2BBE1,2.325257
1023,Savolitinib,C2BBE1,3.228321
1024,Schweinfurthin A,C2BBE1,2.318654
1025,Selumetinib,C2BBE1,4.305789
1026,Sepantronium bromide,C2BBE1,-4.336893
1027,Serdemetan,C2BBE1,5.688705
1028,Sinularin,C2BBE1,4.319982
1029,Sorafenib,C2BBE1,2.940689
1030,Talazoparib,C2BBE1,5.52257
1031,Tamoxifen,C2BBE1,3.649441
1032,Tanespimycin,C2BBE1,1.611758
1033,Telomerase Inhibitor IX,C2BBE1,0.285884
1034,Temsirolimus,C2BBE1,2.449772
1035,Teniposide,C2BBE1,3.083709
1036,Topotecan,C2BBE1,2.807799
1037,Trametinib,C2BBE1,-0.389648
1038,UMI-77,C2BBE1,1.697711
1039,UNC0379,C2BBE1,5.178169
1040,UNC0638,C2BBE1,6.043509
1041,Ulixertinib,C2BBE1,3.6026
1042,Uprosertib,C2BBE1,3.622767
1043,VE-822,C2BBE1,6.246838
1044,VX-11e,C2BBE1,2.793273
1045,Veliparib,C2BBE1,6.438521
1046,Venetoclax,C2BBE1,3.736786
1047,Vinblastine,C2BBE1,-0.681085
1048,Vincristine,C2BBE1,0.033341
1049,Vinorelbine,C2BBE1,-0.222999
1050,Vismodegib,C2BBE1,5.702972
1051,Vorinostat,C2BBE1,1.520015
1052,WEHI-539,C2BBE1,3.352828
1053,WIKI4,C2BBE1,2.965499
1054,WZ4003,C2BBE1,4.316267
1055,Wnt-C59,C2BBE1,2.717836
1056,XAV939,C2BBE1,6.515868
1057,YK-4-279,C2BBE1,4.15991
1058,ZM447439,C2BBE1,6.392406
1059,Zoledronate,C2BBE1,4.533507
1060,alpha-lipoic acid,C2BBE1,8.769834
1061,glutathione,C2BBE1,9.568579
1062,5-Fluorouracil,HCC827,5.191741
1063,5-azacytidine,HCC827,3.595454
1064,A-366,HCC827,6.028838
1065,ABT737,HCC827,4.389625
1066,AGI-5198,HCC827,5.698307
1067,AGI-6780,HCC827,5.258638
1068,AMG-319,HCC827,4.792711
1069,AT13148,HCC827,3.666321
1070,AZ6102,HCC827,2.74864
1071,AZ960,HCC827,5.047218
1072,AZD1208,HCC827,5.791158
1073,AZD2014,HCC827,3.100172
1074,AZD3759,HCC827,-2.602837
1075,AZD4547,HCC827,3.380675
1076,AZD5153,HCC827,2.843574
1077,AZD5363,HCC827,4.219376
1078,AZD5582,HCC827,2.972299
1079,AZD5991,HCC827,6.67956
1080,AZD6738,HCC827,2.491286
1081,AZD7762,HCC827,-0.259637
1082,AZD8055,HCC827,0.20646
1083,AZD8186,HCC827,2.968449
1084,Acetalax,HCC827,7.429243
1085,Afatinib,HCC827,-3.935928
1086,Alisertib,HCC827,2.581718
1087,Alpelisib,HCC827,4.250128
1088,Avagacestat,HCC827,5.974605
1089,Axitinib,HCC827,4.678995
1090,BI-2536,HCC827,-0.024598
1091,BIBR-1532,HCC827,5.171032
1092,BMS-345541,HCC827,4.410972
1093,BMS-536924,HCC827,2.067005
1094,BMS-754807,HCC827,4.120546
1095,Bleomycin,HCC827,2.310292
1096,Bleomycin (50 uM),HCC827,4.117045
1097,Bortezomib,HCC827,-4.751015
1098,Bosutinib,HCC827,-0.149514
1099,Bromosporine,HCC827,3.584292
1100,Buparlisib,HCC827,1.703575
1101,CCT007093,HCC827,5.944281
1102,CPI-637,HCC827,6.23381
1103,CZC24832,HCC827,5.523252
1104,Carmustine,HCC827,7.419218
1105,Cediranib,HCC827,0.034428
1106,Cisplatin,HCC827,4.559979
1107,Crizotinib,HCC827,3.554618
1108,Cyclophosphamide,HCC827,7.068307
1109,Cytarabine,HCC827,2.25954
1110,Dabrafenib,HCC827,6.494942
1111,Dacarbazine,HCC827,6.797071
1112,Dactinomycin,HCC827,-3.509835
1113,Dactolisib,HCC827,-0.743924
1114,Dasatinib,HCC827,-1.569385
1115,Dihydrorotenone,HCC827,1.926909
1116,Dinaciclib,HCC827,-3.045723
1117,EHT-1864,HCC827,4.657623
1118,EPZ5676,HCC827,5.850756
1119,Elephantin,HCC827,4.11489
1120,Entinostat,HCC827,-0.061344
1121,Entospletinib,HCC827,5.248491
1122,Erlotinib,HCC827,-2.707414
1123,Fludarabine,HCC827,5.613852
1124,Foretinib,HCC827,1.215347
1125,Fulvestrant,HCC827,4.347685
1126,GDC0810,HCC827,6.591395
1127,GNE-317,HCC827,0.670109
1128,GSK-LSD1,HCC827,2.091152
1129,GSK1904529A,HCC827,4.790134
1130,GSK2110183B,HCC827,5.438623
1131,GSK2578215A,HCC827,6.097336
1132,GSK2606414,HCC827,3.852861
1133,GSK2801,HCC827,5.478945
1134,GSK2830371,HCC827,6.682668
1135,GSK343,HCC827,3.689302
1136,GSK591,HCC827,4.344956
1137,GW441756,HCC827,4.333161
1138,Gallibiscoquinazole,HCC827,2.816217
1139,Gefitinib,HCC827,-2.738697
1140,Gemcitabine,HCC827,2.488382
1141,I-BET-762,HCC827,4.108792
1142,ICL-SIRT078,HCC827,3.587875
1143,IWP-2,HCC827,1.912871
1144,Ibrutinib,HCC827,4.930049
1145,Ipatasertib,HCC827,4.428936
1146,JNK Inhibitor VIII,HCC827,6.47021
1147,JQ1,HCC827,3.797048
1148,KRAS (G12C) Inhibitor-12,HCC827,5.936296
1149,KU-55933,HCC827,6.402763
1150,L-Oxonoreleagnine,HCC827,3.925418
1151,LCL161,HCC827,4.12887
1152,LGK974,HCC827,4.241947
1153,LJI308,HCC827,6.178287
1154,LMP744,HCC827,2.670692
1155,LY2109761,HCC827,5.333651
1156,Lapatinib,HCC827,1.139135
1157,Leflunomide,HCC827,5.431557
1158,Lenalidomide,HCC827,6.196843
1159,Lestaurtinib,HCC827,0.150939
1160,Linsitinib,HCC827,5.207676
1161,Luminespib,HCC827,-1.178819
1162,MG-132,HCC827,-1.488899
1163,MIM1,HCC827,5.005143
1164,MK-1775,HCC827,0.629055
1165,MK-2206,HCC827,3.571288
1166,MK-8776,HCC827,2.227803
1167,ML323,HCC827,5.843242
1168,MN-64,HCC827,5.909207
1169,Methotrexate,HCC827,-0.163374
1170,Mirin,HCC827,4.332144
1171,Mitoxantrone,HCC827,2.183763
1172,Motesanib,HCC827,6.600753
1173,Mycophenolic acid,HCC827,3.4303
1174,N-acetyl cysteine,HCC827,10.735992
1175,NU7441,HCC827,3.533807
1176,NVP-ADW742,HCC827,3.899977
1177,Navitoclax,HCC827,3.326192
1178,Nelarabine,HCC827,7.272017
1179,Nilotinib,HCC827,5.265869
1180,Niraparib,HCC827,5.389704
1181,Nutlin-3a (-),HCC827,6.196977
1182,OF-1,HCC827,3.666942
1183,OSI-027,HCC827,2.338258
1184,Obatoclax Mesylate,HCC827,0.214271
1185,Olaparib,HCC827,4.128216
1186,Oxaliplatin,HCC827,5.573582
1187,PCI-34051,HCC827,6.527695
1188,PD0325901,HCC827,3.312647
1189,PD173074,HCC827,4.979329
1190,PFI-1,HCC827,4.923893
1191,PFI3,HCC827,6.165112
1192,POMHEX,HCC827,1.099971
1193,PRIMA-1MET,HCC827,6.004583
1194,PRT062607,HCC827,4.610552
1195,Paclitaxel,HCC827,-0.057143
1196,Palbociclib,HCC827,6.131633
1197,Pevonedistat,HCC827,2.32072
1198,Picolinici-acid,HCC827,5.621263
1199,Pictilisib,HCC827,1.080641
1200,Podophyllotoxin bromide,HCC827,-0.434334
1201,Pyridostatin,HCC827,3.318982
1202,RO-3306,HCC827,6.559052
1203,RVX-208,HCC827,6.349175
1204,Refametinib,HCC827,2.633088
1205,Ribociclib,HCC827,5.29779
1206,Romidepsin,HCC827,-5.808266
1207,Rucaparib,HCC827,3.376308
1208,Ruxolitinib,HCC827,3.707325
1209,SB216763,HCC827,5.519993
1210,SB590885,HCC827,5.632307
1211,SCH772984,HCC827,1.519828
1212,SGC-CBP30,HCC827,5.630287
1213,SGC0946,HCC827,2.557969
1214,SN-38,HCC827,-0.430806
1215,Sabutoclax,HCC827,-1.225513
1216,Savolitinib,HCC827,4.425659
1217,Schweinfurthin A,HCC827,4.285297
1218,Selumetinib,HCC827,3.196617
1219,Sepantronium bromide,HCC827,-4.616246
1220,Serdemetan,HCC827,3.94838
1221,Sinularin,HCC827,3.103045
1222,Sorafenib,HCC827,3.868251
1223,Talazoparib,HCC827,5.426588
1224,Tamoxifen,HCC827,4.133604
1225,Tanespimycin,HCC827,1.484273
1226,Telomerase Inhibitor IX,HCC827,2.288275
1227,Temsirolimus,HCC827,1.814163
1228,Teniposide,HCC827,2.526709
1229,Topotecan,HCC827,1.38073
1230,Trametinib,HCC827,2.250742
1231,UMI-77,HCC827,3.498521
1232,UNC0379,HCC827,3.765204
1233,UNC0638,HCC827,5.298255
1234,Ulixertinib,HCC827,4.95217
1235,Uprosertib,HCC827,4.478582
1236,VE-822,HCC827,5.554657
1237,VX-11e,HCC827,2.985633
1238,Veliparib,HCC827,6.252406
1239,Venetoclax,HCC827,4.727563
1240,Vinblastine,HCC827,-1.382337
1241,Vincristine,HCC827,-2.032066
1242,Vinorelbine,HCC827,-1.832171
1243,Vismodegib,HCC827,6.367726
1244,Vorinostat,HCC827,2.554634
1245,WEHI-539,HCC827,4.807175
1246,WIKI4,HCC827,4.14231
1247,WZ4003,HCC827,3.106007
1248,Wnt-C59,HCC827,3.909002
1249,XAV939,HCC827,3.172621
1250,YK-4-279,HCC827,4.201303
1251,ZM447439,HCC827,3.100615
1252,Zoledronate,HCC827,4.979429
1253,alpha-lipoic acid,HCC827,9.101132
1254,glutathione,HCC827,10.39662
1255,5-Fluorouracil,NCIH1581,4.860801
1256,5-azacytidine,NCIH1581,1.765969
1257,A-366,NCIH1581,5.027511
1258,ABT737,NCIH1581,2.204664
1259,AGI-5198,NCIH1581,4.544446
1260,AGI-6780,NCIH1581,2.235708
1261,AMG-319,NCIH1581,5.030541
1262,AT13148,NCIH1581,4.575951
1263,AZ6102,NCIH1581,3.013069
1264,AZ960,NCIH1581,0.594892
1265,AZD1208,NCIH1581,4.481184
1266,AZD2014,NCIH1581,0.204859
1267,AZD3759,NCIH1581,3.086081
1268,AZD4547,NCIH1581,-0.747999
1269,AZD5153,NCIH1581,2.750469
1270,AZD5363,NCIH1581,3.832049
1271,AZD5582,NCIH1581,1.40527
1272,AZD5991,NCIH1581,-1.13365
1273,AZD6738,NCIH1581,2.361655
1274,AZD7762,NCIH1581,0.71678
1275,AZD8055,NCIH1581,-0.644606
1276,AZD8186,NCIH1581,5.258966
1277,Acetalax,NCIH1581,3.101016
1278,Afatinib,NCIH1581,1.950003
1279,Alisertib,NCIH1581,-0.102237
1280,Alpelisib,NCIH1581,4.740599
1281,Avagacestat,NCIH1581,4.817899
1282,Axitinib,NCIH1581,1.365925
1283,BI-2536,NCIH1581,-4.56984
1284,BIBR-1532,NCIH1581,5.265635
1285,BMS-345541,NCIH1581,3.712784
1286,BMS-536924,NCIH1581,2.218098
1287,BMS-754807,NCIH1581,1.786625
1288,Bleomycin,NCIH1581,3.710944
1289,Bleomycin (50 uM),NCIH1581,3.203893
1290,Bortezomib,NCIH1581,-4.376494
1291,Bosutinib,NCIH1581,3.127822
1292,Bromosporine,NCIH1581,1.746688
1293,Buparlisib,NCIH1581,0.712241
1294,CCT007093,NCIH1581,4.819506
1295,CPI-637,NCIH1581,3.667258
1296,CZC24832,NCIH1581,4.759647
1297,Carmustine,NCIH1581,6.130773
1298,Cediranib,NCIH1581,1.095792
1299,Cisplatin,NCIH1581,3.963241
1300,Crizotinib,NCIH1581,3.008991
1301,Cyclophosphamide,NCIH1581,4.007674
1302,Cytarabine,NCIH1581,1.191308
1303,Dabrafenib,NCIH1581,3.999557
1304,Dacarbazine,NCIH1581,4.995142
1305,Dactinomycin,NCIH1581,-3.393066
1306,Dactolisib,NCIH1581,-2.644853
1307,Daporinad,NCIH1581,-4.226692
1308,Dasatinib,NCIH1581,3.855439
1309,Dihydrorotenone,NCIH1581,0.048153
1310,Dinaciclib,NCIH1581,-4.119874
1311,EHT-1864,NCIH1581,3.33075
1312,EPZ5676,NCIH1581,5.275593
1313,Elephantin,NCIH1581,2.751283
1314,Entinostat,NCIH1581,3.015785
1315,Entospletinib,NCIH1581,4.354953
1316,Erlotinib,NCIH1581,4.112285
1317,Fludarabine,NCIH1581,4.394835
1318,Foretinib,NCIH1581,0.327629
1319,Fulvestrant,NCIH1581,3.513857
1320,GDC0810,NCIH1581,4.660495
1321,GNE-317,NCIH1581,0.50427
1322,GSK-LSD1,NCIH1581,1.383526
1323,GSK1904529A,NCIH1581,4.075643
1324,GSK2110183B,NCIH1581,3.929845
1325,GSK2578215A,NCIH1581,3.757154
1326,GSK2606414,NCIH1581,2.810785
1327,GSK2801,NCIH1581,4.58431
1328,GSK2830371,NCIH1581,5.33532
1329,GSK343,NCIH1581,3.511419
1330,GSK591,NCIH1581,4.976201
1331,GW441756,NCIH1581,3.534397
1332,Gallibiscoquinazole,NCIH1581,2.956016
1333,Gefitinib,NCIH1581,3.216317
1334,Gemcitabine,NCIH1581,1.558117
1335,I-BET-762,NCIH1581,3.058881
1336,ICL-SIRT078,NCIH1581,3.364972
1337,IWP-2,NCIH1581,2.163756
1338,Ibrutinib,NCIH1581,2.621285
1339,Ipatasertib,NCIH1581,3.773367
1340,JNK Inhibitor VIII,NCIH1581,4.559084
1341,JQ1,NCIH1581,3.344303
1342,KRAS (G12C) Inhibitor-12,NCIH1581,4.272544
1343,KU-55933,NCIH1581,5.33532
1344,L-Oxonoreleagnine,NCIH1581,4.113028
1345,LCL161,NCIH1581,5.316508
1346,LGK974,NCIH1581,2.37787
1347,LJI308,NCIH1581,4.782424
1348,LMP744,NCIH1581,-0.063479
1349,LY2109761,NCIH1581,4.911874
1350,Lapatinib,NCIH1581,3.201206
1351,Leflunomide,NCIH1581,5.569893
1352,Lenalidomide,NCIH1581,5.228744
1353,Lestaurtinib,NCIH1581,0.044623
1354,Linsitinib,NCIH1581,3.428846
1355,Luminespib,NCIH1581,-1.108068
1356,MG-132,NCIH1581,-0.902285
1357,MIM1,NCIH1581,4.116631
1358,MK-1775,NCIH1581,0.335078
1359,MK-2206,NCIH1581,3.951959
1360,MK-8776,NCIH1581,3.416108
1361,ML323,NCIH1581,2.766135
1362,MN-64,NCIH1581,3.55954
1363,Methotrexate,NCIH1581,-3.789092
1364,Mirin,NCIH1581,4.593381
1365,Mitoxantrone,NCIH1581,2.60751
1366,Motesanib,NCIH1581,5.33532
1367,Mycophenolic acid,NCIH1581,1.474414
1368,N-acetyl cysteine,NCIH1581,10.421036
1369,NU7441,NCIH1581,4.836489
1370,NVP-ADW742,NCIH1581,3.865813
1371,Navitoclax,NCIH1581,1.810059
1372,Nelarabine,NCIH1581,6.015897
1373,Nilotinib,NCIH1581,3.017806
1374,Niraparib,NCIH1581,4.86392
1375,Nutlin-3a (-),NCIH1581,5.111195
1376,OF-1,NCIH1581,2.103628
1377,OSI-027,NCIH1581,0.128498
1378,Obatoclax Mesylate,NCIH1581,0.528968
1379,Olaparib,NCIH1581,4.097259
1380,Oxaliplatin,NCIH1581,4.778602
1381,PCI-34051,NCIH1581,3.91938
1382,PD0325901,NCIH1581,0.927851
1383,PD173074,NCIH1581,2.276786
1384,PFI-1,NCIH1581,4.597111
1385,PFI3,NCIH1581,3.710156
1386,POMHEX,NCIH1581,0.693415
1387,PRIMA-1MET,NCIH1581,5.64828
1388,PRT062607,NCIH1581,3.104524
1389,Paclitaxel,NCIH1581,-4.619125
1390,Palbociclib,NCIH1581,3.287708
1391,Pevonedistat,NCIH1581,-0.192305
1392,Picolinici-acid,NCIH1581,4.239276
1393,Pictilisib,NCIH1581,2.185135
1394,Podophyllotoxin bromide,NCIH1581,-1.503848
1395,Pyridostatin,NCIH1581,2.390216
1396,RO-3306,NCIH1581,2.295301
1397,RVX-208,NCIH1581,3.908919
1398,Refametinib,NCIH1581,1.424854
1399,Ribociclib,NCIH1581,1.080451
1400,Romidepsin,NCIH1581,-5.451966
1401,Rucaparib,NCIH1581,3.04645
1402,Ruxolitinib,NCIH1581,3.896503
1403,SB216763,NCIH1581,5.323133
1404,SB590885,NCIH1581,2.717449
1405,SCH772984,NCIH1581,1.675555
1406,SGC-CBP30,NCIH1581,2.65844
1407,SGC0946,NCIH1581,2.309378
1408,SN-38,NCIH1581,2.850579
1409,Sabutoclax,NCIH1581,-0.39901
1410,Sapitinib,NCIH1581,5.307859
1411,Savolitinib,NCIH1581,3.005585
1412,Schweinfurthin A,NCIH1581,2.702238
1413,Selumetinib,NCIH1581,2.756024
1414,Sepantronium bromide,NCIH1581,-6.121201
